% Time (s)                                        Temperature (K), Point: (0.5, 0.5)                Temperature (1), Top                              Temperature (1), Bottom
0                                                 0.8953488391738051                                0.790906976744849                                 0.9999343275791369
9.84375E-4                                        0.8954078875281362                                0.7909070178466524                                0.9926132947109274
0.00196875                                        0.8955110764949263                                0.7909071107611696                                0.9896965738512881
0.002953125                                       0.895654021365411                                 0.7909072362446015                                0.9873206590465208
0.0039375                                         0.8958473739608055                                0.790907394200616                                 0.985242806772287
0.004921875                                       0.8961002022125322                                0.7909075830112218                                0.9833186938194378
0.00590625                                        0.8964219736808035                                0.7909078053560885                                0.9815216199393317
0.006890625                                       0.8968483176228732                                0.7909080742184595                                0.9798159252319958
0.007875                                          0.8973863485789555                                0.7909083918625588                                0.978183106585035
0.008859375                                       0.8980680532563723                                0.7909087695643457                                0.9765759283963124
0.00984375                                        0.8989178713367916                                0.7909092192508662                                0.9749713994441918
0.010828125000000001                              0.899948334323843                                 0.790909746597437                                 0.9733555607773652
0.0118125                                         0.9011989410981618                                0.7909103802739338                                0.9716911635455014
0.012796875                                       0.9026620395659481                                0.7909111208961233                                0.9699831885105571
0.01378125                                        0.9043550675928211                                0.7909120003732472                                0.9682061734302543
0.014765625000000001                              0.9062609633053635                                0.7909130326211451                                0.9663594344131433
0.01575                                           0.908369839123802                                 0.7909142395178324                                0.9644347414674358
0.016734375                                       0.9106200066548429                                0.7909156581273178                                0.9624332129170498
0.01771875                                        0.9129986956737663                                0.7909172939621752                                0.9603562103692562
0.018703125                                       0.9153925231454996                                0.790919196991534                                 0.9582152853204278
0.0196875                                         0.9177823585120013                                0.7909213708977115                                0.9560159396216584
0.020671875                                       0.9200680059495192                                0.7909238520924875                                0.9537743772968299
0.021656250000000002                              0.9221918478753279                                0.7909266575132721                                0.951506389073109
0.022640625                                       0.9241183108487581                                0.7909297985878577                                0.9492201639564487
0.023625                                          0.9257654785849161                                0.7909332965864112                                0.9469467545033059
0.024609375                                       0.927151339723346                                 0.7909371441018795                                0.9446835775473118
0.02559375                                        0.9282406498706688                                0.7909413414594662                                0.9424564975879833
0.026578125                                       0.9290498511808933                                0.7909458723390377                                0.9402693510926567
0.0275625                                         0.9295833843985917                                0.7909507212869604                                0.9381340385630634
0.028546875                                       0.9298770941287375                                0.7909558390522659                                0.9360596572787623
0.029531250000000002                              0.9299375470575957                                0.7909612153377032                                0.934047357652193
0.030515625                                       0.9298191895993078                                0.7909667640152901                                0.932104857941599
0.0315                                            0.9295265285219108                                0.7909724715931565                                0.9302307366099973
0.032484375                                       0.9291020015825107                                0.7909782588004238                                0.9284275459678417
0.03346875                                        0.9285876156331596                                0.7909840163906614                                0.9266921476208584
0.034453125                                       0.9280073470003425                                0.7909896868349947                                0.9250236384150361
0.0354375                                         0.9273470348906727                                0.7909953041108722                                0.9234225517672571
0.036421875                                       0.9266228091366457                                0.7910008181642876                                0.9218865032011754
0.03740625                                        0.9258816743624143                                0.7910060831307314                                0.9204085440138449
0.038390625                                       0.9250923328433056                                0.7910111961331369                                0.9189933009541338
0.039375                                          0.9242547845793194                                0.7910161571715079                                0.9176407740220421
0.040359375                                       0.9234267194820271                                0.7910207798725528                                0.9163382419621743
0.04134375                                        0.9225909236866907                                0.7910251198474596                                0.9150895006196553
0.042328125                                       0.9217390317292065                                0.7910292041217301                                0.9138963946706602
0.043312500000000004                              0.920884982544526                                 0.7910329908765071                                0.9127531283173143
0.044296875                                       0.9200475615098014                                0.7910364237528738                                0.9116518906149977
0.04528125                                        0.9192118239613243                                0.7910395475870386                                0.9105988955427871
0.046265625                                       0.9183777698990947                                0.7910423623789954                                0.9095941431006831
0.04725                                           0.917562600674819                                 0.7910448540415244                                0.9086227116980785
0.048234375                                       0.9167574459022276                                0.7910470298391208                                0.9076922960949382
0.04921875                                        0.9159619736092002                                0.7910488900436569                                0.906803184265844
0.050203125                                       0.9151789405847                                   0.7910504626516214                                0.9059487024939855
0.0511875                                         0.9144098799886922                                0.7910517632329817                                0.9051251392600688
0.052171875                                       0.9136530556385485                                0.791052774155983                                 0.9043366975666985
0.05315625                                        0.9129084500707569                                0.7910535038498189                                0.9035823266970506
0.054140625                                       0.9121758905741113                                0.7910540356778065                                0.9028516352374887
0.055125                                          0.9114554780841533                                0.791054320920924                                 0.9021506961174027
0.056109375                                       0.9107472126008824                                0.7910543595791718                                0.9014795093367924
0.05709375                                        0.9100494748227581                                0.791054218894277                                 0.9008316600307452
0.058078125                                       0.9093621394705353                                0.7910539040684798                                0.9002066519053904
0.059062500000000004                              0.9086857888292608                                0.7910533909223084                                0.8996067916836087
0.060046875                                       0.9080197728279373                                0.7910527001960485                                0.8990303094069864
0.06103125                                        0.9073618439976692                                0.791051903594397                                 0.8984710858570244
0.062015625                                       0.906713458686073                                 0.7910509546530985                                0.8979330862540187
0.063                                             0.9060746168931495                                0.7910498533721533                                0.8974163105979693
0.063984375                                       0.9054417451328232                                0.7910487070219281                                0.8969115178567321
0.06496875                                        0.9048157157873533                                0.7910474894148974                                0.8964209640101326
0.065953125                                       0.904197158448562                                 0.7910461816517147                                0.8959462771821212
0.0669375                                         0.9035860731164489                                0.791044783732381                                 0.8954874573727007
0.067921875                                       0.9029824597910141                                0.7910432956568911                                0.895044504581868
0.06890625                                        0.9023863184722578                                0.7910417174252543                                0.8946174188096252
0.069890625                                       0.90179764916018                                  0.7910400490374635                                0.8942062000559717
0.070875                                          0.9012120761192524                                0.7910384071706307                                0.893799671774813
0.071859375                                       0.900632581518219                                 0.7910367123065043                                0.8934054510504582
0.07284375                                        0.900059376715244                                 0.7910349588093123                                0.8930240777359786
0.073828125                                       0.8994924617103273                                0.7910331466790549                                0.8926555518313726
0.0748125                                         0.8989318365034691                                0.7910312759157295                                0.8922998733366408
0.075796875                                       0.8983775010946689                                0.7910293465193362                                0.8919570422517841
0.07678125                                        0.897829096318661                                 0.7910273681926071                                0.8916260243365277
0.077765625                                       0.897282298652951                                 0.79102545773405                                  0.891294369720272
0.07875                                           0.8967405350075763                                0.7910235225668416                                0.8909719464184118
0.079734375                                       0.8962038053825383                                0.7910215626909812                                0.8906587544309481
0.08071875                                        0.895672109777836                                 0.7910195781064673                                0.8903547937578793
0.081703125                                       0.8951454481934702                                0.7910175688133011                                0.8900600643992058
0.0826875                                         0.8946238206294399                                0.791015534811485                                 0.8897745663549279
0.083671875                                       0.8941066126958366                                0.7910134925202559                                0.8894961541254721
0.08465625                                        0.8935917376589535                                0.7910114977064481                                0.8892175406668805
0.085640625                                       0.8930810976742671                                0.7910094995359847                                0.8889453684609094
0.08662500000000001                               0.8925746927417781                                0.7910074980088676                                0.8886796375075565
0.087609375                                       0.8920725228614856                                0.7910054931250888                                0.888420347806824
0.08859375                                        0.8915745880333903                                0.7910034848846517                                0.8881674993587095
0.089578125                                       0.8910808882574914                                0.7910014732875585                                0.8879210921632158
0.0905625                                         0.8905908375638096                                0.7909994732437396                                0.8876785301964544
0.091546875                                       0.890103631215444                                 0.7909975052296224                                0.8874362482310483
0.09253125                                        0.8896201985708467                                0.7909955455977987                                0.8871983636054666
0.093515625                                       0.8891405396300174                                0.7909935943482744                                0.8869648763197077
0.0945                                            0.8886646543929568                                0.7909916514810393                                0.8867357863737729
0.095484375                                       0.8881925428596646                                0.7909897169961031                                0.8865110937676614
0.09646875                                        0.8877242050301406                                0.7909877908934597                                0.8862907985013735
0.097453125                                       0.8872588703515212                                0.7909858855514551                                0.8860710617369844
0.0984375                                         0.8867961769002146                                0.7909840067841188                                0.8858500803976728
0.099421875                                       0.8863368265430067                                0.7909821433164907                                0.8856313511323518
0.10040625                                        0.8858808192798973                                0.7909802951485767                                0.8854148739410195
0.101390625                                       0.885428155110886                                 0.7909784622803683                                0.8852006488236781
0.102375                                          0.8849788340359732                                0.7909766447118771                                0.8849886757803251
0.103359375                                       0.8845328560551584                                0.790974842443095                                 0.8847789548109627
0.10434375                                        0.8840902211684425                                0.7909730554740217                                0.8845714859155915
0.105328125                                       0.8836509293758246                                0.7909712838046605                                0.8843662690942082
0.1063125                                         0.8832149806773053                                0.7909695274350098                                0.8841633043468152
0.107296875                                       0.882782375072884                                 0.7909677863650714                                0.8839625916734122
0.10828125                                        0.8823531125625614                                0.7909660605948434                                0.8837641310739986
0.109265625                                       0.881927193146337                                 0.7909643501243255                                0.8835679225485749
0.11025                                           0.8815046168242111                                0.7909626549535185                                0.8833739660971411
0.111234375                                       0.8810843510942414                                0.7909609758672764                                0.883177720982157
0.11221875                                        0.88066693050514                                  0.7909593124592641                                0.8829815380422049
0.113203125                                       0.8802526645678703                                0.7909576644942086                                0.8827867784447515
0.1141875                                         0.8798415532824326                                0.7909560319721067                                0.8825934421897972
0.115171875                                       0.8794335966488265                                0.790954414892961                                 0.8824015292773426
0.11615625                                        0.8790287946670525                                0.7909528132567665                                0.8822110397073856
0.117140625                                       0.8786271473371101                                0.7909512270635273                                0.8820219734799273
0.11812500000000001                               0.8782286546589997                                0.7909496563132465                                0.8818343305949685
0.119109375                                       0.8778333166327212                                0.7909481010059184                                0.8816481110525072
0.12009375                                        0.8774411332582743                                0.7909465611415455                                0.8814633148525447
0.121078125                                       0.8770521045356594                                0.79094503672013                                  0.8812799419950827
0.1220625                                         0.876666230464876                                 0.7909435277416651                                0.8810979924801183
0.123046875                                       0.8762835110459248                                0.7909420342061592                                0.8809174663076529
0.12403125                                        0.8759038949347415                                0.7909405559639046                                0.880738220217625
0.125015625                                       0.8755253686081195                                0.7909390871440943                                0.8805546360833368
0.126                                             0.8751497106203687                                0.7909376329324391                                0.8803716764219408
0.126984375                                       0.8747769209714891                                0.7909361933289424                                0.8801893412334395
0.12796875                                        0.8744069996614803                                0.7909347683336                                   0.8800076305178309
0.128953125                                       0.8740399466903428                                0.7909333579464145                                0.8798265442751156
0.1299375                                         0.8736757620580762                                0.7909319621673849                                0.8796460825052934
