# Model:             M2C
# Version:            COMSOL 5.5.0.359
# Date:               Apr 11 2020, 01:30
# Table:            
# Time (adim)                                     Temperature (K) - Center                          Temperature (K) - Bottom                          Rayleigh number
0.32336718750000004                               0.6799482027923731                                0.7104353648274427                                135.4157371949832
0.32779687500000004                               0.678747694038071                                 0.7089016101623857                                129.01993588971814
0.33222656250000004                               0.6775587888495405                                0.7073875245713445                                122.97275484122085
0.33665625000000005                               0.6763811553809531                                0.705891792939446                                 117.2498717891391
0.34108593750000005                               0.6752144667853313                                0.704413119962403                                 111.8289297368711
0.34551562500000005                               0.6740590653108105                                0.702952861979749                                 106.69724781365177
0.34994531250000005                               0.6729149509573911                                0.7015110189914838                                101.83854351096157
0.35437500000000005                               0.6717820959353697                                0.7000874815761772                                97.23717597362767
0.35880468750000005                               0.6706597648970529                                0.6986793543161781                                92.8709005399828
0.36323437500000005                               0.669548432215493                                 0.6972885050464173                                88.73195079460874
0.36766406250000006                               0.6684480978906899                                0.6959149337668983                                84.80782349218244
0.37209375000000006                               0.6673587619226438                                0.6945586404776157                                81.08672957210527
0.37652343750000006                               0.666279965491928                                 0.6932179158443933                                77.55353576691894
0.38095312500000006                               0.6652116922759141                                0.6918926990571828                                74.19808887846418
0.38538281250000006                               0.6641541384389473                                0.690583720927291                                 71.01252951448807
0.38981250000000006                               0.6631073039810276                                0.6892909814547169                                67.98775018558061
0.39424218750000006                               0.6620710183482217                                0.6880139001975214                                65.11396739850306
0.39867187500000006                               0.6610447920334734                                0.686750811228588                                 62.379923675365404
0.40310156250000007                               0.6600290041613484                                0.6855030048130653                                59.780879119272015
0.40753125000000007                               0.6590236547318469                                0.6842704809509541                                57.30976572694785
0.41196093750000007                               0.6580287437449683                                0.6830532396422555                                54.959901582295174
0.41639062500000007                               0.6570436092604297                                0.6818492588905652                                52.721510567395775
0.42082031250000007                               0.6560685436427254                                0.6806594317673164                                50.59046784420542
0.42525                                           0.6551036271538246                                0.6794840034447917                                48.56169903307483
0.4296796875                                      0.654148859793727                                 0.6783229739229945                                46.62998884929757
0.434109375                                       0.6532036110363193                                0.6771747305468013                                44.78797901191511
0.4385390625                                      0.6522674244170183                                0.6760381058468047                                43.02956026724453
0.44296875                                        0.6513408458370122                                0.6749144960385295                                41.35267039674771
0.4473984375                                      0.6504238752963021                                0.6738039011219736                                39.75329215462711
