% Time (s)                                        Temperature (K), Point: (0.5, 0.5)                Temperature (1), Top                              Temperature (1), Bottom
0                                                 0.8090909109166144                                0.6185636363636796                                0.9998802302609395
9.84375E-4                                        0.8090938186323369                                0.618563637212041                                 0.9864829434064311
0.00196875                                        0.8090998524132269                                0.6185636391438164                                0.9808750500795914
0.002953125                                       0.8091070263761815                                0.618563642060791                                 0.9765622417223382
0.0039375                                         0.8091147202228137                                0.6185636459120604                                0.9729017349000886
0.004921875                                       0.8091227092858364                                0.6185636506675819                                0.9696924079589974
0.00590625                                        0.8091308045505725                                0.6185636562997807                                0.9668000746866336
0.006890625                                       0.8091387999182147                                0.6185636627838744                                0.9641415395040305
0.007875                                          0.809146408732875                                 0.6185636700967544                                0.9616650231034827
0.008859375                                       0.8091530730952632                                0.6185636782115052                                0.9593324186384841
0.00984375                                        0.8091580323697658                                0.6185636871002398                                0.9571153219023647
0.010828125000000001                              0.809160747942798                                 0.6185636967480794                                0.9550053332119434
0.0118125                                         0.8091606065716235                                0.6185637071371277                                0.9529905401179113
0.012796875                                       0.8091566674856672                                0.6185637182401686                                0.9510579598382644
0.01378125                                        0.8091484126751278                                0.6185637300421987                                0.9491997372395168
0.014765625000000001                              0.809133711932501                                 0.6185637424308761                                0.9473955497825498
0.01575                                           0.8091124487220442                                0.6185637554004362                                0.9456441944711476
0.016734375                                       0.8090849658276558                                0.6185637689678282                                0.9439492098568543
0.01771875                                        0.8090510805170075                                0.6185637831069906                                0.9423089550022405
0.018703125                                       0.8090083628450451                                0.618563797471368                                 0.9407016089858345
0.0196875                                         0.8089582852431891                                0.618563812270957                                 0.9391403942508092
0.020671875                                       0.8089008477114388                                0.6185638275057598                                0.9376253107971636
0.021656250000000002                              0.8088352853180558                                0.6185638424917005                                0.9361447537113914
0.022640625                                       0.8087602089649679                                0.6185638559865264                                0.9346776487431262
0.023625                                          0.8086766980553528                                0.6185638689555392                                0.9332403717072006
0.024609375                                       0.8085847525892103                                0.6185638813987365                                0.9318329226036145
0.02559375                                        0.8084843725665405                                0.6185638933161136                                0.9304553014323689
0.026578125                                       0.8083755579873435                                0.6185639047076765                                0.9291075081934621
0.0275625                                         0.8082583088516193                                0.6185639155734262                                0.9277895428868966
0.028546875                                       0.8081326251593679                                0.618563925913356                                 0.9265014055126709
0.029531250000000002                              0.807999827803074                                 0.6185639310002176                                0.9252190608985054
0.030515625                                       0.8078591179741843                                0.6185639336928124                                0.9239570442934213
0.0315                                            0.807710334019295                                 0.6185639345696693                                0.9227182971687786
0.032484375                                       0.807553475938406                                 0.6185639336307899                                0.9215028195245772
0.03346875                                        0.8073885437315171                                0.6185639308761721                                0.9203106113608175
0.034453125                                       0.8072155373986287                                0.6185639263058172                                0.9191416726774992
0.0354375                                         0.8070344569397405                                0.6185639199197284                                0.9179960034746227
0.036421875                                       0.8068468812395169                                0.6185639082812036                                0.9168627154385373
0.03740625                                        0.8066542217065082                                0.6185638883180755                                0.915732075205346
0.038390625                                       0.8064544722311007                                0.6185638643969781                                0.914617917319897
0.039375                                          0.8062476328132941                                0.6185638365179043                                0.913520241782186
0.040359375                                       0.8060337034530889                                0.6185638046808594                                0.912439048592218
0.04134375                                        0.8058126841504847                                0.6185637688858401                                0.9113743377499895
0.042328125                                       0.8055845749054817                                0.6185637291328484                                0.9103261092555002
0.043312500000000004                              0.8053493757180799                                0.618563685421884                                 0.9092943631087524
0.044296875                                       0.8051124094841595                                0.6185636286772579                                0.9082625341030766
0.04528125                                        0.8048700225897405                                0.6185635651284898                                0.9072419925286361
0.046265625                                       0.8046218976950577                                0.6185634953166471                                0.9062337259679254
0.04725                                           0.8043680348001114                                0.6185634192417339                                0.9052377344209444
0.048234375                                       0.8041084339049014                                0.6185633369037477                                0.9042540178876923
0.04921875                                        0.8038430950094277                                0.6185632483026919                                0.9032825763681702
0.050203125                                       0.8035720181136905                                0.6185631534385584                                0.9023234098623779
0.0511875                                         0.8032976788027317                                0.6185630486861582                                0.9013716822226329
0.052171875                                       0.8030214200387076                                0.6185629320788798                                0.9004247699222878
0.05315625                                        0.8027407620829612                                0.6185628072479995                                0.8994875172232716
0.054140625                                       0.8024557049354921                                0.6185626741935235                                0.8985599241255809
0.055125                                          0.8021662485963004                                0.61856253291545                                  0.8976419906292162
0.056109375                                       0.8018723930653864                                0.6185623834137787                                0.8967337167341789
0.05709375                                        0.8015741383427497                                0.6185622256885103                                0.8958351024404679
0.058078125                                       0.8012714844283906                                0.6185620597396433                                0.8949461477480835
0.059062500000000004                              0.8009717447026916                                0.6185618797229274                                0.8940558898666892
0.060046875                                       0.8006693720414373                                0.6185616900711679                                0.8931726439606231
0.06103125                                        0.8003643360451993                                0.6185614908086552                                0.8922964555987651
0.062015625                                       0.8000566367139781                                0.6185612819353918                                0.8914273247811151
0.063                                             0.7997462740477734                                0.6185610634513753                                0.8905652515076723
0.063984375                                       0.7994332480465853                                0.6185608353566084                                0.8897102357784381
0.06496875                                        0.799117558710414                                 0.6185605976510907                                0.8888622775934122
0.065953125                                       0.7987992060392592                                0.6185603503348198                                0.8880213769525945
0.0669375                                         0.798478190033121                                 0.6185600934077989                                0.887187533855984
0.067921875                                       0.7981545106919994                                0.6185598268700244                                0.8863607483035827
0.06890625                                        0.7978281680158943                                0.6185595507214999                                0.8855410202953884
0.069890625                                       0.7974991620048058                                0.618559264962223                                 0.8847283498314027
