% Time (s)                                        Temperature (K), Point: (0.5, 0.5)                Temperature (1), Top                              Temperature (1), Bottom
0                                                 0.8090909115972047                                0.6185636363639002                                0.9998802297601974
9.84375E-4                                        0.809125528851063                                 0.6185636447336592                                0.9864829144469796
0.00196875                                        0.8092341513657981                                0.6185636659968835                                0.9808341060976988
0.002953125                                       0.8094590863944049                                0.6185637008576013                                0.9764536214518663
0.0039375                                         0.8099243132933056                                0.6185637526594441                                0.9726268471509122
0.004921875                                       0.8108497093543809                                0.6185638259900081                                0.9690498081358475
0.00590625                                        0.812682869464668                                 0.618563927894447                                 0.9654299905747259
0.006890625                                       0.8164473316043848                                0.6185640701578328                                0.9613650360948182
0.007875                                          0.8239231576383648                                0.6185642684124503                                0.9563653941893024
0.008859375                                       0.838072528079582                                 0.6185645460870762                                0.9498236124188117
0.00984375                                        0.8617394203274544                                0.6185649364594311                                0.9412761797557958
0.010828125000000001                              0.8926054216025814                                0.6185654814844515                                0.9308269324093068
0.0118125                                         0.9193945550437344                                0.6185662386329028                                0.9193107919516919
0.012796875                                       0.9317745032331897                                0.6185672818477281                                0.9079750258184827
0.01378125                                        0.9312902689353464                                0.6185687091264889                                0.897918510838991
0.014765625000000001                              0.9258999357273354                                0.6185706573404086                                0.8896997439703764
0.01575                                           0.9199275654353691                                0.6185732983541237                                0.8832365985832051
0.016734375                                       0.9144815658272345                                0.6185768339219463                                0.8781366404050021
0.01771875                                        0.9094525814888135                                0.6185814768718619                                0.8739580735964744
0.018703125                                       0.9046352865582326                                0.6185873928720279                                0.870390011648476
0.0196875                                         0.8999409476043794                                0.6185946707041596                                0.8672368034729836
0.020671875                                       0.895388975055794                                 0.6186032946953898                                0.8643853712709871
0.021656250000000002                              0.8910460559894773                                0.6186131434524955                                0.8617764965555307
0.022640625                                       0.8869729612560149                                0.6186240206977738                                0.8593745232494783
0.023625                                          0.8832036856411838                                0.6186356392338498                                0.8571525966331697
0.024609375                                       0.8797399790604055                                0.618647731469832                                 0.8550921004446426
0.02559375                                        0.876569839984285                                 0.6186600951370472                                0.853180675452058
0.026578125                                       0.8736722095187837                                0.6186724816146156                                0.851403178314796
0.0275625                                         0.871022541601373                                 0.6186846919981406                                0.849747304608859
0.028546875                                       0.8685980629827488                                0.6186965704227512                                0.8482028524473103
0.029531250000000002                              0.866365098292919                                 0.6187079344728994                                0.8467560002183271
0.030515625                                       0.8642932484890533                                0.6187186438883967                                0.8453947794904237
0.0315                                            0.8623854758419065                                0.6187287224780954                                0.8441204002291519
0.032484375                                       0.860597800370565                                 0.6187380366698454                                0.8429155521297474
0.03346875                                        0.8589497761168443                                0.61874664585147                                  0.8417879315671535
0.034453125                                       0.857398602399617                                 0.6187544695314814                                0.8407203545275492
0.0354375                                         0.8559406607715343                                0.6187615009049799                                0.8397113682431809
0.036421875                                       0.8545716474222385                                0.6187677604983113                                0.838758993473365
0.03740625                                        0.8532600507301158                                0.6187732525521074                                0.8378500210454892
0.038390625                                       0.8520223607259689                                0.6187779748472432                                0.8369913633192491
0.039375                                          0.8508236604145649                                0.6187820192541502                                0.8361672078523495
0.040359375                                       0.8496762118379593                                0.6187853535100538                                0.8353831076092186
