% Model:              Ceres_convection_16320_M3A.mph
% Version:            COMSOL 5.5.0.359
% Date:               Mar 23 2020, 18:41
% Table:              Probe Table 1 - 
% Time (adim)                                     Temperature (K) - Center                          Temperature (K) - Bottom                          Rayleigh
0.17718750000000003                               0.726323239251784                                 0.7077810368846443                                6774.792089568021
0.18161718750000003                               0.7242269666611492                                0.706706602767793                                 6254.501673222007
0.18604687500000003                               0.7221514909765359                                0.7056636170855752                                5784.85843075919
0.19047656250000003                               0.7201004292336015                                0.7046507423501807                                5360.115160089994
0.19490625000000003                               0.7180773233020585                                0.7036664933852171                                4975.216375886664
0.19933593750000003                               0.7160858621363597                                0.702708985603669                                 4625.652426234528
0.20376562500000003                               0.7141284572671791                                0.7017766715779146                                4307.569811425789
0.20819531250000003                               0.7122078872358104                                0.7008675452636158                                4017.480330934714
0.212625                                          0.7103265788905704                                0.699979417810916                                 3752.2919380088097
0.2170546875                                      0.7084865723455007                                0.6991099474335126                                3509.2637802968407
0.221484375                                       0.7066896081054275                                0.6982564979487238                                3285.9414837557
0.2259140625                                      0.7049375535143962                                0.6974148980008271                                3079.94935374556
0.23034375                                        0.7032307520207708                                0.6965844193387378                                2889.618366200045
0.23477343750000002                               0.7015692996472684                                0.6957635203887084                                2713.3922517705355
0.23920312500000002                               0.6999535709626397                                0.694949439107279                                 2549.7271244554117
0.24363281250000002                               0.6983833470021952                                0.6941437901245767                                2397.7248964457144
0.24806250000000002                               0.6968581531691629                                0.6933413116325888                                2255.8389950211513
0.2524921875                                      0.6953781784363637                                0.6925440987545081                                2123.444502156
0.256921875                                       0.6939423333260366                                0.6917511176339711                                1999.6588452997373
0.2613515625                                      0.6925497323947787                                0.690961487489556                                 1883.6915462363106
0.26578125                                        0.6912007457950535                                0.6901758649468069                                1774.9975144193081
0.2702109375                                      0.6898920409808498                                0.6893947653673826                                1673.0128065080196
0.274640625                                       0.68862509066506                                  0.6886179610035645                                1577.2296307196816
0.27907031250000003                               0.68739733825229                                  0.6878468607464286                                1487.2762361436319
0.28350000000000003                               0.6862078472700173                                0.6870819806681656                                1402.754331101603
0.28792968750000003                               0.6850568196913949                                0.686323274910982                                 1323.2797905432742
0.29235937500000003                               0.6839404066307426                                0.6855732052884271                                1248.6525505267523
0.29678906250000003                               0.682860428333782                                 0.6848306075399954                                1178.4645158612493
0.30121875000000004                               0.681813448827377                                 0.6840973907981339                                1112.5425916764777
0.30564843750000004                               0.6807993007953466                                0.6833736480288622                                1050.6026005695107
0.31007812500000004                               0.6798175418434647                                0.6826594210374751                                992.3885827763502
0.31450781250000004                               0.6788648421219319                                0.6819559966585645                                937.7467889108482
0.31893750000000004                               0.6779429129040859                                0.6812627135632835                                886.395690639638
0.32336718750000004                               0.6770478170580692                                0.6805803436498413                                838.1965074024806
0.32779687500000004                               0.6761803050344026                                0.6799087397879298                                792.9294622341631
0.33222656250000004                               0.6753392273394474                                0.679247854666413                                 750.4158460684395
0.33665625000000005                               0.6745220883236982                                0.6785977475117654                                710.5048419631713
0.34108593750000005                               0.6737303221130011                                0.6779583842894732                                673.014304705528
0.34551562500000005                               0.6729597714209068                                0.6773292939413781                                637.8104611736883
0.34994531250000005                               0.6722120062042167                                0.6767106543577914                                604.739196226374
0.35437500000000005                               0.6714852846975301                                0.6761020867250779                                573.6665984172658
0.35880468750000005                               0.6707780051870518                                0.6755032504252966                                544.4671223143108
0.36323437500000005                               0.6700910416845893                                0.6749143168182917                                517.0208156562277
0.36766406250000006                               0.6694209496745089                                0.6743343239541898                                491.2120176035063
0.37209375000000006                               0.6687692395583791                                0.6737636936428324                                466.9396757875551
0.37652343750000006                               0.6681340000032776                                0.6732018134545202                                444.1019044285386
0.38095312500000006                               0.6675144407871731                                0.6726484301861444                                422.60667866511756
0.38538281250000006                               0.666910591089358                                 0.6721035274828415                                402.36942027303616
0.38981250000000006                               0.6663183667873314                                0.6715656499659177                                383.2953798252485
0.39424218750000006                               0.6657396818348091                                0.6710354796735499                                365.32039406497825
0.39867187500000006                               0.6651745362317913                                0.6705130166057367                                348.376847307126
0.40310156250000007                               0.664622929978278                                 0.6699982607624795                                332.40154014481146
0.40753125000000007                               0.6640835142933503                                0.6694907345128024                                317.32957143042125
0.41196093750000007                               0.6635532981658194                                0.6689893786783176                                303.0935753234203
0.41639062500000007                               0.663034866896197                                 0.668495108766947                                 289.6538411755482
0.42082031250000007                               0.6625282204844829                                0.6680079247786858                                276.96249923457606
0.42525                                           0.6620333589306773                                0.6675278267135333                                264.9747530259818
0.4296796875                                      0.6615479736430394                                0.6670540136472518                                253.63930619209466
0.434109375                                       0.6610694603560763                                0.6665855820769293                                242.907346837538
0.4385390625                                      0.6606005765295235                                0.6661234886534518                                232.7542054226059
0.44296875                                        0.6601413221633807                                0.6656677333768248                                223.1460030406828
0.4473984375                                      0.6596916972576476                                0.6652183162470429                                214.0509940096471
0.451828125                                       0.659249297448455                                 0.6647744149972397                                205.42976044954494
0.4562578125                                      0.6588129278151444                                0.6643356209772584                                197.25053215101096
0.4606875                                         0.6583844517379172                                0.6639025714433049                                189.4953531417924
0.46511718750000003                               0.6579638692167733                                0.6634752663953838                                182.14014857501925
0.46954687500000003                               0.6575511802517129                                0.6630537058334941                                175.16232588811135
0.47397656250000003                               0.6571441128362641                                0.6626370974257101                                168.5313420314478
0.47840625000000003                               0.6567424742906427                                0.6622253739775248                                162.22731036764029
0.48283593750000003                               0.6563474012406825                                0.6618189318720281                                156.2367377567299
0.48726562500000004                               0.6559588936863836                                0.6614177711092214                                150.5424240460379
0.49169531250000004                               0.6555769516277457                                0.661021891689101                                 145.12820097119064
0.49612500000000004                               0.6551995321956328                                0.6606305304629494                                139.9700578803861
0.5005546875000001                                0.6548270558681193                                0.6602438445075475                                135.05621831802065
0.504984375                                       0.654460147614744                                 0.6598620672909589                                130.37632295449066
0.5094140625000001                                0.6540988074355067                                0.6594851988131833                                125.91800482388481
0.51384375                                        0.6537430353304079                                0.6591132390742181                                121.66961746492649
0.5182734375000001                                0.6533910451597538                                0.6587454351904721                                117.61196706464006
0.522703125                                       0.653043590647441                                 0.6583821048674177                                113.73879469881645
0.5271328125000001                                0.6527009591207342                                0.6580233692176309                                110.04196964508482
0.5315625                                         0.6523631505796326                                0.657669228241115                                 106.51253630876444
0.5359921875000001                                0.6520301650241367                                0.657319681937867                                 103.14204429696892
0.540421875                                       0.6517004607599977                                0.6569739658994779                                99.91488777896043
0.5448515625000001                                0.6513749461490663                                0.6566325305131996                                96.82855052090633
0.54928125                                        0.6510536955285091                                0.6562954126371568                                93.87649743602718
0.5537109375000001                                0.6507367088983256                                0.6559626122713469                                91.05219287595484
0.5581406250000001                                0.6504239304491226                                0.6556340961143354                                88.34915310472245
0.5625703125000001                                0.6501141975161824                                0.655309170404702                                 85.7553967341487
0.5670000000000001                                0.649808303680508                                 0.6549883086718109                                83.2700139310355
0.5714296875                                      0.6495062489421                                   0.6546715109156627                                80.88792823399513
0.5758593750000001                                0.6492080333009582                                0.6543587771362552                                78.60433085065763
0.5802890625                                      0.6489135223877409                                0.6540500106313801                                76.41389253466158
0.5847187500000001                                0.6486219600507188                                0.6537446672177996                                74.30812186211675
0.5891484375                                      0.6483339069650573                                0.6534431503992253                                72.2863727506798
0.5935781250000001                                0.6480493631307562                                0.65314546017565                                  70.34488614881151
0.5980078125                                      0.6477683285478157                                0.6528515965470814                                68.48009379254559
0.6024375000000001                                0.647490620241781                                 0.6525614030879021                                66.68751993836442
0.6068671875                                      0.6472157577596911                                0.6522744690569157                                64.96124509871849
0.6112968750000001                                0.6469441412862191                                0.6519911365736344                                63.30075889310849
0.6157265625                                      0.646675770821366                                 0.6517114056380574                                61.70325370799878
0.6201562500000001                                0.6464106463651309                                0.6514352762501874                                60.16605894584877
0.6245859375                                      0.6461484144376679                                0.6511623807086192                                58.684434850116865
0.6290156250000001                                0.6458886007173565                                0.6508922256083502                                57.253241726484525
0.6334453125                                      0.6456316775622011                                0.6506253023117651                                55.873329416120576
0.6378750000000001                                0.6453776449722015                                0.6503616108188659                                54.54263610066341
0.6423046875                                      0.6451265029473578                                0.6501011511296507                                53.25919505825047
0.6467343750000001                                0.6448782514876703                                0.6498439232441185                                52.021129966527525
0.6511640625                                      0.6446328905931384                                0.649589927162272                                 50.82665045350754
0.6555937500000001                                0.6443904202637629                                0.6493391628841122                                49.6740478826351
0.6600234375                                      0.6441508404995431                                0.6490916304096334                                48.561691359203316
0.6644531250000001                                0.6439141513004789                                0.6488473297388416                                47.48802394604551
0.6688828125                                      0.6436797130528131                                0.6486054858094081                                46.447938787701574
0.6733125000000001                                0.6434475621573685                                0.6483661427306188                                45.44044877305753
0.6777421875                                      0.6432180941898586                                0.6481297798477528                                44.46654545270978
0.6821718750000001                                0.6429913091502841                                0.6478963971608068                                43.52498832717454
0.6866015625                                      0.6427672070386445                                0.6476659946697809                                42.61459056857341
0.6910312500000001                                0.6425457878549397                                0.6474385723746755                                41.73421653761361
0.6954609375                                      0.6423270515991701                                0.6472141302754933                                40.882779424311586
0.6998906250000001                                0.6421109982713356                                0.6469926683722297                                40.05923900604631
0.7043203125                                      0.6418976278714359                                0.6467741866648872                                39.262599516884684
0.7087500000000001                                0.6416869403994712                                0.6465586851534657                                38.4919076223591
0.7131796875                                      0.6414777778783787                                0.6463447139645896                                37.740785911960266
0.7176093750000001                                0.6412707822128008                                0.6461330768105993                                37.01163792196795
0.7220390625                                      0.6410661995451061                                0.6459240818800361                                36.30486682957501
0.7264687500000001                                0.6408640298752939                                0.6457177291729005                                35.61972323910395
0.7308984375                                      0.6406642732033649                                0.6455140186891904                                34.95548774113561
0.7353281250000001                                0.6404669295293188                                0.64531295042891                                  34.31146963356255
0.7397578125000001                                0.6402719988531556                                0.6451145243920551                                33.687005701831524
0.7441875000000001                                0.6400794811748751                                0.6449187405786289                                33.08145905560376
0.7486171875000001                                0.6398893764944775                                0.6447255989886308                                32.494218019048155
0.7530468750000001                                0.6397016536422901                                0.6445350593975976                                31.924568084359738
0.7574765625000001                                0.6395150569579964                                0.6443455013759584                                31.366920141113813
0.7619062500000001                                0.6393306300089874                                0.6441582716473787                                30.82509706292203
0.7663359375000001                                0.6391483727952636                                0.6439733702118564                                30.29861619659823
0.7707656250000001                                0.638968285316825                                 0.6437907970693931                                29.787012776667087
0.7751953125000001                                0.6387903675736717                                0.6436105522199868                                29.28983922149251
0.7796250000000001                                0.6386146195658031                                0.6434326356636386                                28.806664459697682
0.7840546875000001                                0.6384410412932198                                0.6432570474003483                                28.337073285501738
0.7884843750000001                                0.6382696327559216                                0.6430837874301155                                27.88066574169247
0.7929140625000001                                0.6381003939539083                                0.6429128557529407                                27.43705652899764
0.7973437500000001                                0.6379330581034635                                0.6427439103314213                                27.00496424609463
0.8017734375000001                                0.637766921522843                                 0.6425760489910183                                26.58170483185186
0.8062031250000001                                0.6376027350825837                                0.6424102344059606                                26.169560941042427
0.8106328125000001                                0.6374404987826854                                0.6422464665762444                                25.76822613139725
0.8150625000000001                                0.637280212623148                                 0.642084745501875                                 25.377404460931658
0.8194921875000001                                0.6371218766039719                                0.641925071182848                                 24.996810108719604
0.8239218750000001                                0.636965490725157                                 0.641767443619167                                 24.626167010828507
0.8283515625000001                                0.6368110549867028                                0.6416118628108304                                24.265208510718367
0.8327812500000001                                0.6366585693886098                                0.6414583287578383                                23.91367702355306
0.8372109375000001                                0.6365080339308777                                0.6413068414601925                                23.571323713830157
0.8416406250000001                                0.6363589779196028                                0.6411568162653926                                23.23656480654634
0.8460703125000001                                0.6362111701257698                                0.6410079659621144                                22.90856768347956
0.8505                                            0.6360651120405993                                0.6408609134564365                                22.58857627940621
0.8549296875000001                                0.6359208036640922                                0.6407156587483589                                22.27639112337326
0.859359375                                       0.6357782449962477                                0.6405722018378812                                21.971819075789007
0.8637890625000001                                0.6356374360370662                                0.6404305427250044                                21.67467311873793
0.86821875                                        0.6354983767865479                                0.6402906814097268                                21.38477215403002
0.8726484375000001                                0.6353610672446921                                0.6401526178920502                                21.10194080873485
0.877078125                                       0.6352255074114992                                0.6400163521719733                                20.826009247870598
0.8815078125000001                                0.6350916972869696                                0.6398818842494983                                20.556812994009633
0.8859375                                         0.6349589890045375                                0.6397484429645285                                20.292630671968688
0.8903671875000001                                0.6348275644482584                                0.6396162448149278                                20.03379389942141
0.894796875                                       0.634697705999488                                 0.6394856259211916                                19.780854447495514
0.8992265625000001                                0.6345694136582267                                0.6393565862833224                                19.533679486866667
0.90365625                                        0.6344426874244742                                0.6392291259013173                                19.292140103186906
0.9080859375000001                                0.6343175272982311                                0.6391032447751795                                19.056111178219428
0.912515625                                       0.6341939332794966                                0.6389789429049064                                18.825471275054532
0.9169453125000001                                0.6340719053682711                                0.6388562202904995                                18.600102527265207
0.921375                                          0.6339514435645548                                0.6387350769319587                                18.37989053187173
0.9258046875000001                                0.6338325478683475                                0.6386155128292827                                18.164724245964706
0.9302343750000001                                0.6337144201069753                                0.6384966187340398                                17.952843954041008
0.9346640625000001                                0.6335976021304959                                0.6383790119015317                                17.74530406229989
0.9390937500000001                                0.6334821824257655                                0.6382627931326761                                17.54219670643602
0.9435234375000001                                0.6333681609927848                                0.6381479624274703                                17.343431596513728
0.9479531250000001                                0.6332555378315532                                0.6380345197859155                                17.14892092035582
0.9523828125000001                                0.6331443129420709                                0.6379224652080088                                16.958579274585077
0.9568125000000001                                0.633034486324338                                 0.6378117986937554                                16.77232359789212
0.9612421875000001                                0.6329260579783542                                0.6377025202431503                                16.590073106403732
0.9656718750000001                                0.6328190279041199                                0.6375946298561985                                16.411749231159156
0.9701015625000001                                0.6327132621309195                                0.6374879835042537                                16.237035373124368
0.9745312500000001                                0.6326076394021509                                0.6373813757517416                                16.063870970692438
0.9789609375000001                                0.632503162323343                                 0.6372758844753688                                15.894007852390896
0.9833906250000001                                0.6323998308944949                                0.6371715096751336                                15.727385758237103
0.9878203125000001                                0.632297645115607                                 0.6370682513510374                                15.563945903228522
0.9922500000000001                                0.6321966049866794                                0.6369661095030775                                15.403630940641298
0.9966796875000001                                0.632096710507712                                 0.6368650841312553                                15.246384926391789
1.0011093750000002                                0.6319979616787048                                0.6367651752355723                                15.092153284405024
1.0055390625                                      0.6319003584996579                                0.6366663828160269                                14.940882772963333
1.00996875                                        0.6318039009705712                                0.6365687068726191                                14.792521452024246
1.0143984375000001                                0.6317085890914445                                0.6364721474053502                                14.647018651468063
1.0188281250000002                                0.6316144228622782                                0.6363767044142173                                14.504324940232038
1.0232578125                                      0.631521402283072                                 0.6362823778992256                                14.36439209634979
1.0276875                                         0.6314295273538262                                0.6361891678603684                                14.227173077809676
1.0321171875000001                                0.6313387980745402                                0.6360970742976518                                14.09262199428212
1.0365468750000002                                0.6312492144452149                                0.6360060972110724                                13.960694079610017
1.0409765625                                      0.6311607764658493                                0.6359162366006318                                13.831345665113597
1.04540625                                        0.6310734841364445                                0.635827492466327                                 13.704534153636756
1.0498359375000001                                0.6309873374569994                                0.6357398648081634                                13.580217994347882
1.0542656250000002                                0.630902336427515                                 0.635653353626135                                 13.458356658236413
1.0586953125                                      0.6308176228477698                                0.6355670807412748                                13.337662576926776
1.063125                                          0.6307332011396554                                0.6354810506784098                                13.21812950281083
1.0675546875000002                                0.6306497669084821                                0.635395975236425                                 13.100742306675151
1.0719843750000002                                0.6305673201542503                                0.635311854415317                                 12.985467893979383
1.0764140625                                      0.6304858608769597                                0.6352286882150908                                12.872273917639859
1.08084375                                        0.6304053890766106                                0.6351464766357416                                12.761128761780622
1.0852734375000002                                0.6303259047532026                                0.6350652196772717                                12.652001525927215
1.0897031250000002                                0.6302474079067362                                0.6349849173396792                                12.544862009590423
1.0941328125                                      0.6301698985372108                                0.634905569622967                                 12.439680697279897
1.0985625                                         0.6300933766446266                                0.6348271765271339                                12.33642874388865
1.1029921875000002                                0.6300178422289842                                0.6347497380521797                                12.235077960478208
1.1074218750000002                                0.6299432952902828                                0.6346732541981037                                12.135600800428138
1.1118515625                                      0.6298697358285228                                0.6345977249649061                                12.037970345956753
1.1162812500000001                                0.6297971638437039                                0.6345231503525874                                11.942160294993199
1.1207109375000002                                0.6297255793358267                                0.6344495303611482                                11.848144948398186
1.1251406250000002                                0.6296549823048907                                0.6343768649905872                                11.755899197518305
1.1295703125                                      0.6295853727508958                                0.6343051542409048                                11.665398512076946
1.1340000000000001                                0.6295167506738424                                0.6342343981121015                                11.576618928382905
1.1384296875000002                                0.6294491160737303                                0.6341645966041778                                11.489537037851868
1.142859375                                       0.6293824689505594                                0.6340957497171313                                11.404129975831326
1.1472890625                                      0.629314813484747                                 0.6340258554153672                                11.317861952945254
1.1517187500000001                                0.6292478911340802                                0.6339566605804685                                11.232933358184848
1.1561484375000002                                0.6291817563490565                                0.633888219832525                                 11.149395083635367
1.160578125                                       0.6291164091296764                                0.6338205331715361                                11.067229432716433
1.1650078125                                      0.6290518494759394                                0.6337536005974989                                10.986419066276826
1.1694375000000001                                0.628988077387846                                 0.6336874221104147                                10.906946996052303
1.1738671875000002                                0.6289250928653956                                0.6336219977102865                                10.82879657826343
1.178296875                                       0.6288628959085889                                0.6335573273971103                                10.751951507360618
1.1827265625                                      0.6288014865174252                                0.6334934111708855                                10.676395809929621
1.1871562500000001                                0.6287408646919048                                0.6334302490316177                                10.602113838732121
1.1915859375000002                                0.628681030432028                                 0.6333678409793013                                10.529090266874142
1.196015625                                       0.6286219837377947                                0.6333061870139397                                10.457310082137067
1.2004453125                                      0.6285637246092042                                0.6332452871355313                                10.38675858141623
1.2048750000000001                                0.6285062530462573                                0.6331851413440757                                10.317421365308524
1.2093046875000002                                0.6284495690489535                                0.6331257496395741                                10.249284332821984
1.213734375                                       0.6283936726172934                                0.6330671120220269                                10.18233367620685
1.2181640625                                      0.6283385637512766                                0.6330092284914333                                10.116555875914507
1.2225937500000001                                0.628284242450903                                 0.6329520990477913                                10.051937695675797
1.2270234375000002                                0.6282307087161727                                0.6328957236911029                                9.988466177698928
1.231453125                                       0.6281772815815576                                0.632839437790558                                 9.925368939944116
1.2358828125                                      0.6281235214004313                                0.6327828122455904                                9.862155232996296
1.2403125000000002                                0.628070380229572                                 0.6327267762754362                                9.799881794872954
1.2447421875000002                                0.6280178580689788                                0.6326713298800932                                9.738538675324069
1.249171875                                       0.6279659549186527                                0.6326164730595657                                9.678116103704575
1.2536015625                                      0.6279146707785932                                0.6325622058138498                                9.61860448618808
1.2580312500000002                                0.6278640056487998                                0.6325085281429474                                9.559994403059743
1.2624609375000002                                0.6278139595292735                                0.6324554400468567                                9.502276606047936
1.266890625                                       0.6277645324200136                                0.6324029415255805                                9.445442015722232
1.2713203125                                      0.6277157243210205                                0.6323510325791163                                9.389481718936839
1.2757500000000002                                0.6276675352322938                                0.6322997132074661                                9.334386966337437
1.2801796875000002                                0.6276199651538339                                0.6322489834106281                                9.280149169908738
1.284609375                                       0.6275730140856404                                0.6321988431886025                                9.22675990058331
1.2890390625                                      0.6275266820277134                                0.6321492925413912                                9.174210885897683
1.2934687500000002                                0.6274809689800533                                0.6321003314689927                                9.122494007693135
1.2978984375000002                                0.6274358749426598                                0.6320519599714066                                9.07160129986938
1.302328125                                       0.6273913999155329                                0.6320041780486336                                9.021524946191498
1.3067578125000001                                0.6273475438986722                                0.6319569857006734                                8.972257278130742
1.3111875000000002                                0.6273043068920787                                0.6319103829275279                                8.923790772764796
1.3156171875000002                                0.6272616888957514                                0.6318643697291928                                8.87611805070791
1.320046875                                       0.6272185305939624                                0.6318178372542949                                8.828061223525959
1.3244765625000001                                0.6271756408517373                                0.6317715591584268                                8.780439477095006
1.3289062500000002                                0.6271332343590248                                0.6317257407862047                                8.733464613250192
1.3333359375000002                                0.6270913111158247                                0.6316803821376297                                8.687130960827561
1.337765625                                       0.6270498711221375                                0.6316354832127038                                8.641432940663028
1.3421953125000001                                0.6270089143779629                                0.6315910440114212                                8.596365064391792
1.3466250000000002                                0.6269684408833007                                0.631547064533788                                 8.551921933291405
1.3510546875000002                                0.6269284506381512                                0.6315035447798031                                8.508098237122711
1.355484375                                       0.6268889436425145                                0.6314604847494629                                8.464888753002171
1.3599140625000001                                0.6268499198963902                                0.6314178844427722                                8.422288344306484
1.3643437500000002                                0.6268113793997783                                0.6313757438597262                                8.380291959574917
1.3687734375000002                                0.6267733221526792                                0.6313340630003281                                8.338894631451437
1.373203125                                       0.6267357481550926                                0.6312928418645758                                8.298091475636026
1.3776328125000001                                0.6266986574070186                                0.6312520804524735                                8.257877689864257
1.3820625000000002                                0.6266620499084574                                0.6312117787640164                                8.218248552892126
1.3864921875000003                                0.6266259256594084                                0.6311719367992066                                8.17919942351671
1.390921875                                       0.6265902846598723                                0.6311325545580446                                8.14072573960782
1.3953515625000001                                0.6265551269098486                                0.6310936320405268                                8.102823017150973
1.3997812500000002                                0.6265204524093377                                0.6310551692466599                                8.065486849329764
1.4042109375000003                                0.6264859742664881                                0.6310168949990067                                8.028443701720198
1.408640625                                       0.6264511334098604                                0.6309782808491041                                7.9911685927750975
1.4130703125000001                                0.6264166684559866                                0.6309400249559802                                7.954353211350062
1.4175000000000002                                0.6263825794048672                                0.630902127319632                                 7.91799417237172
1.4219296875                                      0.6263488662565022                                0.6308645879400605                                7.882088140058315
1.426359375                                       0.626315529010891                                 0.6308274068172642                                7.846631827373205
1.4307890625000002                                0.6262825676680344                                0.6307905839512467                                7.81162199549866
1.4352187500000002                                0.6262499822279319                                0.6307541193420055                                7.7770554533093375
1.4396484375                                      0.6262177726905835                                0.6307180129895398                                7.742929056858846
1.444078125                                       0.6261859390559892                                0.6306822648938509                                7.709239708879232
1.4485078125000002                                0.6261544813241491                                0.6306468750549383                                7.675984358278918
1.4529375000000002                                0.6261233994950635                                0.6306118434728026                                7.6431599996578665
1.4573671875                                      0.6260926935687317                                0.6305771701474433                                7.610763672825577
1.461796875                                       0.6260623635451543                                0.6305428550788617                                7.578792462329661
1.4662265625000002                                0.626032409424331                                 0.6305088982670553                                7.5472434969909585
1.4706562500000002                                0.6260028312062618                                0.6304752997120261                                7.516113949448459
1.4750859375                                      0.625973628890947                                 0.630442059413772                                 7.485401035710044
1.4795156250000001                                0.6259448024783865                                0.6304091773722962                                7.4551020147139315
1.4839453125000002                                0.6259163519685798                                0.6303766535875962                                7.425214187891548
1.4883750000000002                                0.6258882773615277                                0.6303444880596711                                7.395734898743034
1.4928046875                                      0.625859665817075                                 0.6303118207185711                                7.365852129300929
1.4972343750000001                                0.6258309332852323                                0.6302790434687261                                7.335937106432842
1.5016640625000002                                0.6258024483317308                                0.6302465035695255                                7.306315614330777
1.5060937500000002                                0.6257742109565707                                0.6302142010209713                                7.276985855392924
1.5105234375                                      0.6257462211597518                                0.6301821358230603                                7.247946052905934
1.5149531250000001                                0.6257184789412746                                0.630150307975794                                 7.2191944508648636
1.5193828125000002                                0.6256909843011387                                0.6301187174791744                                7.190729313783718
1.5238125000000002                                0.6256637372393441                                0.6300873643331968                                7.162548926508768
1.5282421875                                      0.6256367377558911                                0.6300562485378668                                7.134651594049064
1.5326718750000001                                0.6256099858507793                                0.6300253700931789                                7.107035641384629
1.5371015625000002                                0.6255834815240089                                0.6299947289991364                                7.079699413301075
1.5415312500000002                                0.6255572247755801                                0.6299643252557398                                7.052641274213362
1.5459609375                                      0.6255312156054926                                0.6299341588629875                                7.025859607990398
1.5503906250000001                                0.6255054540137466                                0.6299042298208802                                6.999352817791708
1.5548203125000002                                0.6254799400003419                                0.6298745381294157                                6.973119325897523
1.5592500000000002                                0.6254546735652782                                0.6298450837885989                                6.947157573548989
1.5636796875                                      0.6254296547085565                                0.6298158667984254                                6.921466020777882
1.5681093750000001                                0.625404883430176                                 0.629786887158897                                 6.896043146254685
1.5725390625000002                                0.6253803597301366                                0.6297581448700124                                6.870887447126035
1.5769687500000003                                0.6253560836084389                                0.6297296399317748                                6.845997438863068
1.5813984375                                      0.6253320550650827                                0.6297013723441801                                6.821371655101183
1.5858281250000001                                0.6253082741000677                                0.6296733421072308                                6.797008647496925
1.5902578125000002                                0.6252847407133943                                0.6296455492209261                                6.772906985573026
1.5946875000000003                                0.6252614549050621                                0.629617993685265                                 6.7490652565717975
1.5991171875                                      0.6252384166750713                                0.6295906755002504                                6.725482065313565
1.6035468750000001                                0.6252156260234221                                0.6295635946658794                                6.70215603404775
1.6079765625000002                                0.6251930829501142                                0.6295367511821549                                6.679085802316709
1.6124062500000003                                0.6251707874551475                                0.6295101450490724                                6.656270026811016
1.6168359375                                      0.6251487395385227                                0.6294837762666365                                6.633707381240612
